imagen_path;width;height;formato;modo;bits;gray_mean;gray_std;gray_m1;gray_m2;gray_m3;gray_m4;gray_m5;gray_m6;gray_m7;b_mean;b_std;b_m1;b_m2;b_m3;b_m4;b_m5;b_m6;b_m7;g_mean;g_std;g_m1;g_m2;g_m3;g_m4;g_m5;g_m6;g_m7;r_mean;r_std;r_m1;r_m2;r_m3;r_m4;r_m5;r_m6;r_m7;h_mean;h_std;h_m1;h_m2;h_m3;h_m4;h_m5;h_m6;h_m7;s_mean;s_std;s_m1;s_m2;s_m3;s_m4;s_m5;s_m6;s_m7;v_mean;v_std;v_m1;v_m2;v_m3;v_m4;v_m5;v_m6;v_m7;l_mean;l_std;l_m1;l_m2;l_m3;l_m4;l_m5;l_m6;l_m7;a_mean;a_std;a_m1;a_m2;a_m3;a_m4;a_m5;a_m6;a_m7;bb_mean;bb_std;bb_m1;bb_m2;bb_m3;bb_m4;bb_m5;bb_m6;bb_m7
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized,_aug0,JPEG;256;256;JPEG;RGB;8;115,98347473144531;47,206582296287486;0,001513316851899618;9,026857124220468e-09;3,512558696205457e-11;2,0698517607256026e-11;1,6004920622658805e-22;-1,1785327522860264e-15;5,346702265351365e-22;23,031280517578125;34,65578634433872;0,007369251292102859;4,20178769258636e-07;3,152815458290796e-09;4,4812516344458174e-08;-3,062870040754423e-16;2,3465879903926882e-11;-4,3578960420859285e-16;117,001708984375;60,4862006736486;0,001528017421454211;1,216484248535547e-08;3,9433838164888295e-11;4,169679361951693e-11;1,3046628432159992e-21;-9,964413588109512e-16;1,0754582635194756e-21;149,70669555664062;47,16248141961839;0,001131090400092784;3,0650869681780956e-09;1,737477837146681e-11;3,9389038753675504e-12;-1,4820234384967207e-23;-4,9945749193057754e-17;-2,902011808659009e-23;25,682220458984375;24,913516771446066;0,0070566327652137354;1,0662787079620969e-06;4,990006543526105e-10;4,615609987199812e-09;2,9186673519740046e-18;3,4030907473937484e-12;-6,367751500573188e-18;216,64248657226562;51,64304927950438;0,0007582834603928046;4,239085871071676e-11;1,138693530167021e-13;1,0291418659107394e-12;3,522953613628884e-25;5,957772170856161e-18;2,314265797666737e-27;153,4368438720703;43,12888990410193;0,001106269764466413;4,4507577389060134e-09;1,2156055154838206e-11;3,4705436613605526e-12;-2,2455483879824684e-23;-2,2007434813662934e-16;1,9731620503650494e-24;131,56466674804688;50,241127550617335;0,0013264507482350883;7,73235440376478e-09;2,2996162140117855e-11;1,2866207869792209e-11;-2,7897438802999082e-24;-8,107850709466751e-16;2,2129368427272574e-22;176,68116760253906;23,911566567294038;0,0009485361744439736;9,092431103207223e-11;5,629963674630088e-13;5,282390313104903e-13;-4,3764894211915827e-26;4,867315397031913e-19;-2,847264446838259e-25;133,05068969726562;19,32986079104233;0,0012149724450593322;7,819569789528744e-10;1,2528246011709872e-12;1,8039088779997663e-12;-1,5302002501784135e-24;-5,027146912498039e-17;-2,2388979204387535e-24
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized,_aug4,JPEG;256;256;JPEG;RGB;8;128,591064453125;49,406061068975276;0,0013519006457981442;1,0599728864219042e-08;1,2477363663644868e-11;4,151908677600802e-12;-2,97794864210683e-23;-3,8046523843935557e-16;-2,4924930954648697e-24;34,65753173828125;49,27621794479402;0,006139865790686554;2,9693985890346968e-06;1,3747890895595242e-08;1,8000314751336144e-09;8,837241924650489e-18;2,9699551685006954e-12;-1,4439740123043625e-18;131,71322631835938;62,5246123871717;0,0013312315036730197;1,1570407488640224e-08;1,988123176717776e-11;1,1317426257934785e-11;-1,4895188941963805e-22;-6,527658908330491e-16;-8,144216219683065e-23;158,61549377441406;44,170652436616244;0,001054460559453387;4,34353311163084e-09;2,197644695175352e-12;5,756734795292785e-13;4,6013585346776795e-25;3,774508822934265e-17;-4,555629694413828e-25;28,591400146484375;27,850054337980332;0,005958573829306932;6,231881003351105e-07;5,872783530311834e-10;2,1441618802614497e-09;-2,4042539027430905e-18;1,6382677940688117e-12;-9,348012578279683e-20;206,5255126953125;66,93314765211596;0,0007405988269640429;4,937065336099578e-09;5,787895737450523e-13;3,367565391955439e-14;-3,6028155812312112e-28;-2,3589649324016698e-18;-4,687653183495523e-27;163,14443969726562;37,87924054445436;0,0010222015287546585;2,2298111106318807e-09;2,1927117482916136e-12;5,982219493762967e-13;7,279387583024034e-26;-8,707990752264356e-18;6,812698453466069e-25;144,7039031982422;49,95015906407869;0,0011879347329143228;5,933672500236622e-09;6,8671974659696125e-12;3,0126658161807263e-12;-1,3683322944346492e-23;-2,0656104397696766e-16;-7,34409611804395e-25;177,04380798339844;23,661655058215793;0,0009240016053789428;3,291414684880054e-10;1,1166848239810862e-13;4,224088317178501e-14;-4,275886873436969e-28;-6,218424650038921e-20;2,869430298188158e-27;129,90650939941406;20,336068877091584;0,0012558149412406011;8,402001492572984e-10;2,616112583510781e-12;2,8328545781788363e-12;-6,849439502641585e-24;-6,285503552191592e-17;-3,543934171006344e-24
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized,_aug3,JPEG;256;256;JPEG;RGB;8;142,93826293945312;41,33254167160973;0,0012028497359021849;1,1636413976448015e-09;3,538428114085801e-13;3,375546289679111e-12;-3,1837197039589404e-24;8,392990059206271e-17;-1,863717179090586e-24;76,06423950195312;41,05411020937202;0,002463787189056087;1,6245611937566992e-08;1,2219573776721962e-11;7,378270143473314e-11;-9,05514056019684e-22;7,033607865889454e-15;-2,021933635178826e-21;145,3172607421875;46,80755621963487;0,0011783606759028147;1,451730957975708e-09;8,039354670001654e-13;5,585624146530152e-12;-9,824212699305625e-24;1,31378323838526e-16;-6,601837455552146e-24;163,7434539794922;43,705623715591265;0,0010376143858852284;1,3573679112248111e-09;4,7419361073464947e-14;1,2725897301236736e-12;2,914779807045904e-25;4,22660950354632e-17;1,1300009259154095e-25;28,34033203125;21,838663750587845;0,005953872994982725;3,311325149534614e-09;4,1205442874178835e-09;9,642466215516207e-10;-3,592498649308619e-19;-5,289293210095463e-14;-1,888154465485018e-18;141,2280731201172;54,02076519611287;0,0010539856419583527;1,7390497407096232e-08;1,0477090868646444e-11;2,951368194743076e-12;3,975830911128452e-24;-1,2348665440837377e-16;-1,5922907744855376e-23;166,62939453125;39,520873285748294;0,001013180771740457;1,7243083365015894e-09;1,281337587810434e-13;1,3754336061965517e-12;-1,406584865554582e-26;5,3926965679567025e-17;5,772478661097433e-25;154,318359375;42,73389470529628;0,0011048678103173608;1,003410610888105e-09;3,4144038510137457e-13;2,6811109569521075e-12;-2,362043802849247e-24;6,498124656855914e-17;-1,000627041811934e-24;165,58502197265625;22,584392464330662;0,0009858135693478565;6,129488914243052e-10;1,5680824097351916e-13;5,077909506016838e-13;1,3689414256564786e-25;8,563100152505991e-18;4,232775787414318e-26;127,19792175292969;10,87048228954246;0,0013113881752474265;4,184930287313996e-11;4,0188130712245264e-13;9,318394036785882e-13;1,5546887705038986e-25;3,953350791257896e-18;-5,486413456609237e-25
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized,_aug4,JPEG;256;256;JPEG;RGB;8;151,30572509765625;36,58203990338412;0,0011230373126496832;1,9629206646990478e-09;4,508911795178722e-12;1,2874241758721082e-12;3,7896150777911184e-25;-2,209672606879114e-17;-3,0785960820526304e-24;62,82115173339844;64,54402003635045;0,00266867825531044;4,776338527749325e-07;2,8558334897883845e-09;8,165842551369033e-10;-3,0950498376751597e-19;-4,668119783600261e-13;-1,2079844113602746e-18;158,2543182373047;38,66132358381861;0,0010682297567639254;1,7184511908218463e-09;3,404269149733684e-12;1,6449506578492406e-12;-1,7471012456136076e-24;-5,19547935468967e-17;-3,478516238121883e-24;171,5153045654297;41,090485004547574;0,0009848629225337464;1,7891987334125406e-09;2,4265698983166896e-12;2,003056594283034e-12;-3,992202542330893e-24;-8,461571653556425e-17;-1,887860857760804e-24;26,374343872070312;8,719892067360695;0,006387517161922025;1,1694946732554963e-07;1,3993499358094094e-09;4,343708267871345e-12;2,750476640970916e-22;-1,4827853326319467e-15;1,9757080069660372e-22;154,18113708496094;97,49507157779306;0,000977549183670554;4,411158374231992e-09;1,9755607295633617e-12;4,6116164331896205e-11;4,312395477899794e-22;1,4463588925827798e-15;8,82389604046222e-23;171,63668823242188;40,9936863847007;0,000984518286244941;1,7246869101993227e-09;2,3872848903154476e-12;1,9736497532220903e-12;-3,8912888346688084e-24;-8,189271271346691e-17;-1,7919781132163977e-24;164,8985137939453;38,3687063050556;0,0010258424522519595;1,5741501163441319e-09;2,7769133441191522e-12;1,4179932979019905e-12;-1,4943869434205678e-24;-4,55932624365556e-17;-2,384166340983033e-24;171,78721618652344;28,96823425287407;0,0009558766656738222;5,600992435137842e-10;2,7661054117964804e-14;2,6304874855823827e-12;5,1767519217841905e-25;1,3537517599717692e-17;-4,852698808251997e-25;123,547607421875;3,8683186967003884;0,001353277378458711;4,1974635856261045e-12;6,515680919257499e-15;9,994237069909799e-14;1,3274469446274954e-27;-4,8195257499286534e-20;2,177683906116911e-27
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized,JPEG;256;256;JPEG;RGB;8;146,14749145507812;35,26439407440232;0,0011454143053461095;1,489676116399286e-09;1,3872656695288258e-11;1,4644484573401326e-12;7,999572372325311e-25;-3,859948991825848e-17;6,552060879033647e-24;71,23492431640625;65,68152387010784;0,0021726255782447412;2,7942374068014523e-07;3,422491819440898e-09;9,37715300232549e-10;-6,838117313576493e-19;-4,845239229436929e-13;-1,534402562412399e-18;151,63414001464844;39,053855835581615;0,001103357975563262;1,2458339693945112e-09;1,0198993000572701e-11;7,926226335702413e-13;2,1584863823437437e-24;-2,7634318872387918e-17;-6,478309837900576e-25;164,0618438720703;32,01439160658811;0,0009971936584210965;1,5459859646305657e-09;5,727971779741987e-12;7,835579016529616e-13;2,1221392292662803e-25;-2,2003790509927903e-17;-1,646375539216132e-24;24,140670776367188;5,512359819580705;0,006843918184659364;1,823141221394091e-07;5,79079157852618e-10;5,445785596818827e-10;-2,471863655658006e-19;-1,8159928528698217e-13;-1,8006149556332833e-19;144,5305938720703;96,80590803065685;0,0008121493377338689;1,7465369730977714e-08;3,6397690929633435e-11;5,442254473764844e-12;-7,647550578259398e-23;2,2450281415553913e-16;4,291822453272179e-24;164,33543395996094;32,089203279151874;0,0009955925131113637;1,533558652721982e-09;5,661757837915359e-12;7,822131856906334e-13;2,385406227632951e-26;-2,0196926517972357e-17;-1,6459541767774208e-24;159,08680725097656;35,51868541277074;0,0010467650161254736;1,1165085903035416e-09;7,675859172365964e-12;5,972084889184173e-13;1,2765475271469358e-24;-1,9936123396533068e-17;7,333529496821432e-26;166,20704650878906;26,195332766917954;0,0009568327230404096;3,5191817023334997e-11;2,341440157098277e-12;2,5424351514758585e-12;4,128963154162087e-24;-6,23678944451962e-18;-4,6294119783802665e-24;124,50848388671875;8,587433121341318;0,001336022679578141;4,9595002288029355e-11;6,168115282350887e-13;1,794101752604072e-13;1,614407146929875e-26;1,2242978589107015e-18;-5,745752464392037e-26
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized,_aug1,JPEG;256;256;JPEG;RGB;8;138,06704711914062;35,87130652258069;0,0012024244509399786;8,723258093786675e-09;1,1909587633134687e-11;3,9255261731872266e-13;1,5799022329840496e-25;-3,4504243435403195e-17;-8,339464685028209e-25;47,88151550292969;63,10605824738689;0,0027855921838324067;1,6970206719286705e-06;1,8707484341267075e-09;8,191077887688089e-09;3,010650117876918e-17;8,338629384970527e-12;1,1032051368159191e-17;144,1706085205078;37,30704864626314;0,0011451661983983932;6,645893597427379e-09;8,892547221380652e-12;2,869509278267337e-13;-1,7189944239769092e-25;3,403697254110167e-19;4,249255489602029e-25;160,6705322265625;35,78080780035075;0,0010361017464777826;2,3513236199134162e-09;5,262886333381964e-12;6,803988373941673e-13;1,2284836589922703e-24;3,2894855799394513e-17;-3,854364615549863e-25;25,417709350585938;7,707321497448685;0,00651281961047868;4,347806358004715e-08;2,423739114018511e-10;9,017428964139346e-12;2,19013811273252e-22;1,857492922124626e-15;3,60211094120942e-22;178,2704315185547;90,95096718752104;0,0008815575427818718;3,355215803987309e-08;4,065928561557433e-11;2,220037225474228e-11;6,839347109715991e-23;-1,8747709794378637e-15;6,634756267996028e-22;160,75291442871094;35,77866861410035;0,0010357596764977424;2,4031587158031005e-09;5,205965826983528e-12;6,634448279622758e-13;1,182404618979126e-24;3,245572866892265e-17;-3,4953097844937982e-25;152,20904541015625;35,7919526497142;0,001087532930603756;4,4791030471511425e-09;6,553185741657234e-12;2,305332804028569e-13;6,990888704095155e-27;4,7608039750367275e-18;2,832660090768696e-25;173,48638916015625;24,28683218489126;0,0009505098012325816;1,305722778339285e-09;9,228107143871556e-13;2,621425709565777e-12;-2,42904642416447e-24;-7,622655762971364e-17;3,274651364628355e-24;125,02168273925781;4,672495825225312;0,0013405395105224342;2,299707411983802e-11;1,093723488861133e-14;1,1018908959143285e-13;-1,2657301824570498e-27;-5,102402006253046e-19;3,6097906480375925e-27
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00017_descongelACE_resized,_aug3,JPEG;256;256;JPEG;RGB;8;127,96617126464844;52,83180236227188;0,0013320765526801928;3,4082407221854584e-09;4,1176499929647884e-12;2,0168316466733774e-12;-5,6290683087937886e-24;-1,175753313798154e-16;1,4468900440874667e-24;36,413177490234375;50,74276907082274;0,006306181530771539;1,145406525708966e-06;4,717293904935792e-09;5,035296577841737e-10;-4,979264038396859e-20;5,071645540827109e-13;-7,744408427246348e-19;131,05921936035156;65,30388432464562;0,0013158186523576768;5,642073799684504e-09;2,779068795789841e-12;4,809297250415198e-12;-1,684780841239306e-23;-2,3478890662635456e-16;-5,028269193234257e-24;157,1739501953125;50,11230809861162;0,0010280900533944479;3,1380302599431434e-10;4,339536837691032e-12;6,965091147660202e-13;1,1051380395419418e-24;1,1352080027373956e-17;-4,94947618770535e-25;31,125152587890625;32,21080426715197;0,005545364163109665;3,5592377704376785e-07;3,856044763294735e-10;7,950429724434282e-10;-2,7006779555210955e-19;4,741044111244674e-13;3,476285131251945e-19;201,84854125976562;72,69981920102232;0,0007313153437872961;2,7066302995794914e-09;1,049978130316331e-12;2,1145665708291497e-14;1,8487203628717915e-27;1,3910979673514263e-19;-2,5514377532148585e-27;161,15121459960938;45,91928772817828;0,001001790335629815;1,6688508774450693e-10;2,1371127866956674e-12;4,7013348117654e-13;-4,2439328051928155e-26;-4,332098547695438e-18;4,693287362316377e-25;143,71888732910156;54,263184812840386;0,0011672027596067258;1,9346364320891057e-09;1,875434428148307e-12;1,513762239641581e-12;-2,4808383085582775e-24;-6,565511944817446e-17;5,923297209196436e-25;175,54122924804688;25,55165899114746;0,0009153756649434121;1,0564897473248973e-10;1,6630779727093978e-13;3,61519115691047e-14;1,8917015465644425e-27;3,7119679569466224e-19;2,0686622880531148e-27;129,58151245117188;19,95036128220781;0,0012536011469359764;9,531744247634887e-10;1,302512416119443e-12;1,3565499091856083e-12;-1,7987429506211025e-24;-2,2349623375252202e-17;1,2674601400044183e-25
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized,_aug2,JPEG;256;256;JPEG;RGB;8;128,78382873535156;39,5549117252306;0,0012610711818604086;7,475110958286033e-09;7,785721422727902e-12;1,7564795943908002e-12;-5,9142361901163515e-24;-1,0295699406411483e-16;-2,6858189088218685e-24;44,668365478515625;54,354765993159354;0,003531331927461715;2,4426019179265213e-06;3,4816239208194853e-09;4,918653691612837e-09;1,9056583519828313e-17;2,9918199031778122e-12;-7,15206450800989e-18;134,90394592285156;41,47998526452158;0,0011986703092260464;5,493648409410563e-09;6,259054447690652e-12;2,9359502953977997e-12;-1,0614823410069467e-23;-1,4330346334109484e-16;-6,76205559624492e-24;149,0235137939453;45,08044410961419;0,001088790099712224;3,101982312522928e-09;4,961793500650013e-12;3,3493231924782863e-12;-1,2740198231990943e-23;-1,6013539739727196e-16;-4,910681997710373e-24;26,687042236328125;12,824953001812691;0,006418546080521455;9,814096508351129e-08;4,78824481312384e-10;1,1488135859313167e-12;2,6584704183697187e-23;6,11556649699543e-17;-4,3856740932217276e-24;171,5980682373047;94,57762757904328;0,0009502539451978914;2,0915048633078703e-08;4,933431394763874e-12;3,291988935199768e-11;1,7605202062647145e-22;1,0555703544187847e-15;3,8080225446358364e-22;149,11715698242188;44,935301062368424;0,0010884749870154259;3,0850903631722448e-09;4,877739123847538e-12;3,314556651170988e-12;-1,2427598780885048e-23;-1,5800050942138622e-16;-4,814149222848706e-24;142,3390350341797;42,42818783250684;0,001137716091225256;4,352346513365303e-09;4,7439696044899075e-12;2,388000549655933e-12;-7,10825697562496e-24;-1,1206240274385308e-16;-3,75160818888392e-24;170,61354064941406;25,778981654480155;0,0009641529565819851;8,104918920965749e-10;2,0167279336170543e-14;2,513848370239897e-12;-4,742599358645028e-25;-1,134220218951575e-17;3,089609808848291e-25;124,49061584472656;3,2663403558787785;0,0013432173931624083;1,1696403168640041e-14;9,304526980749318e-15;1,5026678564491637e-13;5,5143753333308015e-27;1,2232429175838654e-20;1,0780990868546734e-27
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized,_aug4,JPEG;256;256;JPEG;RGB;8;177,24078369140625;37,12848406711693;0,0009350456492632565;1,5562472558911555e-09;3,703020113819606e-13;1,1098941467755601e-12;-8,506080202915277e-26;-2,1552896994063142e-17;-7,064391676465233e-25;176,80198669433594;33,453404918161546;0,0009365243343172964;1,6509463259354528e-09;3,635217878841891e-13;5,10675918631648e-13;3,3192296721983913e-26;-1,0562139916550157e-17;-2,1751271859054437e-25;177,92596435546875;35,22822163802803;0,0009306720270995644;1,569700656271212e-09;3,3058554545247564e-13;8,391065200023948e-13;7,047775090880958e-26;-1,7165187518269486e-17;-4,362885330010223e-25;175,9967803955078;43,01593579630691;0,000943455775848935;1,6382125582103946e-09;5,056762865183325e-13;2,125973720259704e-12;-1,1601707408340825e-24;-4,9018120810235423e-17;-1,8742989997060734e-24;45,58723449707031;42,90888003770066;0,002836606789689391;1,2343656425008876e-07;1,2503167899038504e-09;1,82479964454472e-09;2,3204213852989625e-18;-6,348861905153396e-13;-1,4876342564425341e-18;16,635910034179688;38,17563265179705;0,008969602131445459;3,6609382328530725e-06;6,92457266024927e-09;3,341913376844686e-07;1,445161531475614e-14;6,320331160775094e-10;-7,042869354768002e-15;180,61737060546875;34,09019739769232;0,0009210615924017038;1,2495319804919107e-09;3,258729624661577e-13;6,986583400733125e-13;7,518735970367623e-26;-9,185234567327253e-18;-3,247765668780236e-25;184,08847045898438;35,76082016217254;0,0008988531548798334;1,194573802451908e-09;2,6504859775535147e-13;8,062340519975411e-13;-1,9807383826835367e-26;-1,483610540826525e-17;-3,7216905138796597e-25;128,2951202392578;3,1948470575503647;0,0013007175495322477;3,9837088299269765e-11;1,0619847848530726e-14;1,553907893369546e-13;4,2068170652215116e-27;-9,412362516155562e-19;-4,706330949415322e-27;127,36041259765625;2,979905680868532;0,001310867499109458;4,051654683479636e-11;1,2957867180078173e-14;9,910435106371726e-14;-3,001364800016441e-27;-6,269173674387906e-19;1,8985822601391062e-27
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized,_aug1,JPEG;256;256;JPEG;RGB;8;123,53721618652344;48,145800285905565;0,0012403806527457937;1,256269626585298e-09;1,5486570218652523e-12;3,136465805407671e-13;2,1003747292133063e-25;9,286678092550514e-18;6,056108932464316e-26;57,57063293457031;57,16959849382874;0,002574304345548448;2,664275711966966e-07;6,670018618639828e-10;1,4158291611607487e-09;-1,250473277862622e-18;-7,280626270856999e-13;5,738952633282376e-19;127,17073059082031;52,68898056254867;0,0011898738996875369;2,9553427456100358e-09;2,264211071623064e-12;1,4798430907744735e-13;-2,1544625552201376e-26;8,024490697939293e-18;-8,290715354273157e-26;141,7635955810547;53,08134959742915;0,001079449989805861;8,848308779513626e-11;1,1075357251781465e-12;1,2527508187896893e-12;-1,4003997696592318e-24;7,355019006864701e-18;-4,65133021481482e-25;26,08843994140625;21,428505980639688;0,005797654433521423;2,9714053596712084e-08;2,4941690134998564e-09;2,8112756667534313e-09;-6,2414599493055354e-18;-1,9440061389881135e-13;-4,0571302658030626e-18;153,0701141357422;92,11075003161085;0,0008525761132950973;1,5030038642167942e-08;1,1343941484423533e-11;1,112162016905831e-11;-1,8211574702668684e-23;-1,3233828340915021e-15;1,235859861039237e-22;145,340087890625;49,65829928258478;0,001045787771919281;2,9526645850159034e-10;1,3902303412493525e-12;8,287173986299542e-13;5,5785937157311815e-25;-1,371021726151766e-17;-6,92841318933801e-25;136,0299835205078;50,66669381695471;0,0011180834304957913;1,0511522106200758e-09;1,0144588612915122e-12;3,9538196397971565e-14;7,910011606729426e-27;-1,2014789292699221e-18;-3,663843565446739e-28;162,76632690429688;26,449267940150847;0,000975200501790658;1,0830606338354157e-10;2,495975740429427e-13;2,130081838962817e-12;9,745528934509363e-26;-2,2085664092845522e-17;1,5500938255879912e-24;126,77923583984375;11,950897198522503;0,0013314625582140764;5,068671203320745e-10;2,70557912618105e-13;9,158250426145713e-13;4,523837148590128e-25;-1,2891515942816087e-17;5,633801677513014e-26
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized,_aug4,JPEG;256;256;JPEG;RGB;8;145,2005157470703;42,85559319412272;0,001244136538386628;3,1938137042240608e-09;1,775382251579547e-11;1,0871246257858094e-12;-4,514144227377841e-24;-5,951859047393812e-17;-1,5597252776135566e-24;80,02828979492188;56,81702535847808;0,002551334323927323;5,464277801234456e-07;5,937783524979294e-11;1,2977029515084494e-10;5,60473115896525e-21;9,566987543944363e-14;9,917146638211023e-21;147,376953125;49,446401187787;0,001232162411698969;3,775896493465453e-09;1,826344812452947e-11;2,8190922020218785e-12;-1,724185483865029e-23;-1,731407370661369e-16;-1,0578037559260133e-23;165,7700958251953;41,13411178685227;0,001051684878404738;3,985044037705328e-10;1,2021400823292682e-11;5,103343845237218e-13;1,00828930654678e-24;-7,717000951854011e-18;-7,623268319728799e-25;31,954635620117188;26,366126752881517;0,005812168083693217;2,525461689625415e-06;3,785187295626509e-09;9,735340169908213e-10;4,517071607036262e-20;-1,4732590490755162e-12;1,8682865432282067e-18;146,56588745117188;62,92758637015307;0,0009942539643050163;6,086978191590578e-08;3,271968961053968e-11;3,2476645843355175e-13;9,133111763558701e-25;3,1842479997134217e-17;-5,353957961992749e-25;171,21923828125;34,35606544934997;0,0010267765359371693;1,8887473831238204e-10;4,161434193235066e-12;3,8155078953884665e-13;2,8043945947997277e-25;4,122322491252133e-18;3,905214606495275e-25;156,95619201660156;43,05283201382222;0,0011407060998285647;1,7376176066768688e-09;1,1215679398206876e-11;9,683089512040078e-13;-3,1406007286538553e-24;-3,8258526057351057e-17;-5,6518319072247395e-25;164,66436767578125;25,805852203044203;0,000987968123602989;5,356769141497165e-09;3,426895146980832e-13;2,709413189355262e-13;8,094915081461927e-26;-1,3171578458124649e-17;1,622304587356321e-26;128,2480010986328;13,075642077663447;0,0012805032126468649;2,490967750648849e-10;3,971618042867052e-13;1,0143412994497775e-12;-5,604574059485757e-25;6,1341495849815356e-18;-3,168327274748973e-25
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized,_aug1,JPEG;256;256;JPEG;RGB;8;118,2567138671875;56,180241988921274;0,0013078370982089159;5,51774753863814e-09;2,3678009975733165e-12;2,101290956255945e-12;5,771560634839172e-26;-1,2032839232731573e-16;4,686719462247547e-24;47,23252868652344;47,483883261014846;0,0038673244113330515;1,0833967587902074e-06;2,5731000344307784e-10;1,6356736030351933e-10;1,5015791467819465e-20;-8,828334563763467e-14;3,000912037893751e-20;119,29183959960938;63,196010091338096;0,0013086987277697974;7,4104277399041445e-09;2,9632722728324534e-12;3,816183023206123e-12;-9,706059751641796e-24;-3,232650546982812e-16;8,395197292530574e-24;143,43785095214844;59,568049504522094;0,00103597565762251;1,3127550791211772e-09;1,5835726684180219e-12;8,241330529578868e-13;7,027510326189117e-25;2,5934561636139803e-17;-6,265313169843005e-25;25,781219482421875;23,211123254835037;0,006709222964248012;2,3344946477896647e-07;7,384729822009327e-10;5,724783039644235e-09;-1,0249725537803134e-17;2,7382198101307495e-12;5,787467332814964e-18;170,38902282714844;78,24776963664891;0,0008210107216259769;1,2275822143072196e-08;3,450618406099337e-13;1,5866965982236544e-13;3,600827136648276e-26;1,3093486521203939e-17;9,045164483758873e-27;146,40444946289062;56,577221741591394;0,0010170415807940346;5,139598801400101e-10;7,218329205804564e-13;5,166859664024983e-13;2,538517837392366e-25;5,995122469376992e-18;1,8742081256366047e-25;130,38519287109375;59,34004318816386;0,0011769248714440818;3,297087065447436e-09;1,3769279534226598e-12;1,4097308074144338e-12;-5,740368668802711e-25;-7,2711151871878e-17;1,87832498033855e-24;167,39041137695312;25,3051731940828;0,0009500921665406683;9,236266799021199e-10;6,788890450413071e-15;2,2778178023007677e-15;-8,169920858288808e-30;2,74431284653515e-20;-3,6723147069972555e-30;130,72410583496094;15,375877569992312;0,0012516695626398127;4,296542727263725e-10;3,4665803251155063e-13;8,283169130482245e-13;-4,438389423704592e-25;-5,542810739763542e-18;4,262100753759128e-27
