h_mean,s_mean,v_mean,mask_meanb,mask_meang,mask_meany,mask_meanrd,mask_meanrl,mask_stdb,mask_stdg,mask_stdy,mask_stdrd,mask_stdrl
0.2902085262647474,0.7028923501944454,0.5743655394100496,0.011535503716995642,0.012618663974685019,0.6521686767716739,0.16241357848167276,0.028858427215716742,0.11177406223421217,0.2014302717346273,0.9876267953138583,0.7088984135393451,0.1988266707175641
0.42393222483405063,0.7266468348270638,0.745442652958461,0.0004024709601861765,0.015181223428005668,0.6629733496206321,0.1081972176897068,0.1372995171763139,0.0,0.22069266929755513,0.9843919786426619,0.5950583084126055,0.4268934512969002
0.3735529536605061,0.8173234951431155,0.5749025051244083,0.0004024709601861765,0.018772689328492943,0.6609431722381846,0.15876326812118358,0.11543370886286697,0.0,0.24504113827577897,0.9850290571153237,0.7022464189435017,0.3926563621494929
0.2948925689864432,0.6180424128234381,0.6048652463343802,0.017431427839015638,3.0479688138189406e-05,0.7995113810367669,0.00043736437498948644,8.713242775327569e-05,0.1369078849339362,0.0,0.9083578580544495,0.04051329204496972,0.0
0.3768095063644288,0.6906951210921655,0.4776894278353135,0.08203024865419123,0.0,0.8962028800991002,0.01238077615354854,0.027637493756590265,0.294917414737434,0.007857573808780228,0.8076154838819813,0.21084416347333318,0.19461457741478808
0.33380673398252225,0.8507463254553861,0.6840217645030336,0.0004024709601861765,0.021412902098580884,0.6726941142060802,0.18801621612528807,0.09861812531217048,0.0,0.26141881592691335,0.9811526838347989,0.7522699861068504,0.36380544322767466
0.30851275752396073,0.6347618033587277,0.4605309819162665,0.0017944116893104333,3.0479688138189406e-05,0.8088708428677116,2.6410739241446577e-05,8.713242775327569e-05,0.046529919224945704,0.0,0.9005289392614908,0.0,0.0
0.35481994093747904,0.5659562236701157,0.7333948923582115,0.19200205075621635,0.0,0.959465271923335,0.02027015661008966,0.010544425328819579,0.4493960308802282,0.007857573808780228,0.7122502321869867,0.26875646605580056,0.12065564005850347
0.3080672134986721,0.5073643112713564,0.4829300066821796,0.06485516534221994,3.0479688138189406e-05,0.8271768490958828,2.6410739241446577e-05,8.713242775327569e-05,0.2624566407972594,0.0,0.8841156018062019,0.0,0.0
0.27990392379982487,0.7846116476161713,0.3841674463448695,0.0023071007433991286,0.009454291316417852,0.6473685116047003,0.2048547445623833,0.02974637882235418,0.052040798794109076,0.17460737924028255,0.9889413680957668,0.7779701973247084,0.20183307292568453
0.24309892632149718,0.8139078467204998,0.5242173982869816,0.0023071007433991286,0.008056531614606588,0.5972678629802316,0.28425320032970547,0.027526499805760586,0.052040798794109076,0.1612958602103897,0.9982334001178095,0.8749438619600944,0.19422698815093786
0.353497399130679,0.579913946873449,0.7461790786092262,0.20533196616252242,0.00011647997515093863,0.9831564096829138,0.01899170689858193,0.01004495255008602,0.4645330744533461,0.020919365662767656,0.6682363071765425,0.26030155457377413,0.11778468998509412
0.29110131486503954,0.5854824618578504,0.33299890731825027,0.004614201486798257,1.9413329191823105e-05,0.764172530667722,2.6410739241446577e-05,8.713242775327569e-05,0.07179106986261063,0.011145208188531496,0.9346734483384351,0.0,0.0
0.3678245304782237,0.7823520648135178,0.4998724162940833,0.0004024709601861765,0.015297703403156608,0.6642293068148581,0.12444698639123926,0.08679726954880959,0.0,0.22152665840784033,0.9839910484617692,0.6329424638945419,0.3418833812834962
0.3243380731702814,0.692478448258412,0.3490475516292806,0.0,0.0158801032789113,0.6118232025187963,0.11773512540582368,0.06509795216160719,0.016344542881075577,0.22564808975556738,0.996360073557199,0.6177469760940139,0.2970032539980278
0.3883470073726118,0.3561259413578872,0.9167224873686697,0.02537810817739041,0.00712469181339908,0.6467835452402664,0.061769307113899774,0.018036517009822964,0.16481244091425076,0.15175638947076606,0.9890964369149661,0.4599992580481001,0.15749420140146442
0.3775531324611619,0.698032227009249,0.4562107992609656,0.0963855421686747,0.0,0.8960136262753127,0.014668528268878161,0.022698262944669517,0.31948523542914625,0.007857573808780228,0.8078605036087037,0.2292406841376419,0.1765199891377674
0.28135667912764717,0.7293733619097511,0.6533698810604638,0.0161497052037939,0.013414610471549767,0.7171515579030676,0.16384342355375375,0.007159109828514346,0.1318531028937468,0.20761328977601,0.9622695839472614,0.7114702805400573,0.09957225506391529
0.3585101338186864,0.7345608399977005,0.485132490039911,0.0004024709601861765,0.015802449962144006,0.6765652151471878,0.10639729506955775,0.0048282368610910705,0.0,0.22510314595962608,0.9797752349323706,0.5906220805843638,0.08193415986341313
0.3650630806769937,0.8522073177544895,0.6861832145495969,0.0004024709601861765,0.02038399565141426,0.6725564750615075,0.1848873786734402,0.12925245574116212,0.0,0.25516962153142625,0.9812007395047786,0.7472595872349396,0.4146731782179374
0.2773822515083876,0.7497060445277158,0.6024728140726322,0.005639579594975647,0.012075090757313972,0.6660530254804466,0.18539202987535117,0.02957988789610966,0.07900154788963493,0.19709162630826232,0.9833995996020161,0.7480728993276977,0.20127290478051735
0.31621357543978645,0.44484243970491905,0.8269435047393474,0.00640861317610869,0.007105278484207256,0.7483440290418595,0.06806062543105623,0.007048115877684666,0.08400450339018853,0.15155111348821393,0.9448755425064289,0.4813930173376393,0.09880417947843959
0.3267181139640397,0.7053075541010048,0.6156189630420303,0.0007690335811330429,0.012443944011958611,0.7228119677236206,0.13810621225629552,0.011265886009212498,0.0328540816333217,0.2000463759345986,0.9593735904399036,0.6621003823656588,0.12468466211410795
0.31510360234734164,0.5809641869040226,0.6801184368101953,0.00640861317610869,0.010269651142474422,0.6229719732291864,0.12661698655945633,0.0301903546256729,0.08400450339018853,0.18191073098531724,0.9944695463756813,0.6377281183188815,0.2033190602074339
0.3041003168852926,0.6471163538995556,0.5507349718215284,0.005895924122019995,3.0479688138189406e-05,0.8382740051270582,2.6410739241446577e-05,8.713242775327569e-05,0.08070364804903536,0.0,0.8734282247969245,0.0,0.0
0.3291892556353788,0.5082877549186228,0.36541794057887406,0.0004024709601861765,0.01087146434742094,0.4791046573645545,0.08525240970948912,0.08213552361396304,0.0,0.18711281128152474,0.9886650012566823,0.5342712796128309,0.3327976503051728
0.3101671494608286,0.48306450502853726,0.4772388766438121,0.039220712637785184,3.0479688138189406e-05,0.8008533626963509,2.6410739241446577e-05,8.713242775327569e-05,0.20448230764994968,0.0,0.9072581354606579,0.0,0.0
0.2735781217962858,0.7679749257318119,0.6123433634869293,0.00640861317610869,0.012657490633068666,0.6863892090910655,0.19190203038000236,0.024918141961263112,0.08400450339018853,0.20173646302241494,0.9760540156059718,0.7583873516547749,0.18487771884767057
0.2796920838924903,0.8208664257589363,0.5690524049732373,0.0004024709601861765,0.0166372231173924,0.7182526710596494,0.19524955001934496,0.007159109828514346,0.0,0.23089043276450735,0.9617151254454389,0.7635658104719064,0.09957225506391529
0.3373684138924223,0.484228019733598,0.7291755266462442,0.20610099974365548,3.882665838364621e-05,0.8524336321249764,0.015711474086160783,0.005549697541483989,0.46539061251072705,0.013667840352533881,0.8589437809224677,0.23713028196458893,0.08777526921409688
0.37653280263225664,0.7753555926030585,0.482217222740498,0.0004024709601861765,0.015977169924870416,0.6405381690552793,0.13980520463606239,0.12164937010932904,0.0,0.22632732948521767,0.990682770596062,0.6655733476575246,0.4027306972555988
0.27754599015235953,0.5869108239254898,0.31328362414900035,0.0028197897974878237,3.0479688138189406e-05,0.7138826282194656,0.0,8.713242775327569e-05,0.0570227862267136,0.0,0.9638904376309303,0.007734991478879531,0.0
0.2710440597854975,0.742849647504435,0.6310847169394476,0.013586259933350423,0.014967676806895614,0.6797137105792888,0.19151513112520396,0.011709861812531218,0.12111057025311686,0.21915503957256965,0.9786179502372951,0.7577834170417856,0.12709986743795576
0.3868850204891947,0.4341045025671005,0.7392653732930754,0.023840041015124328,0.007610025043194657,0.6233504808767614,0.05170992648914159,0.003940285254453633,0.15979387360702474,0.15679902664034026,0.9943983956751008,0.4229136590991973,0.0741129188441138
0.3724422517610407,0.808269537047458,0.7261273766371544,0.0004024709601861765,0.017355516297489857,0.7158095762434836,0.13168032028529614,0.1131028358954437,0.0,0.23575051085872437,0.962939542055159,0.6486644700068736,0.3888014963283487
0.38924246826531295,0.9128065156823484,0.7161234010256153,0.0004024709601861765,0.018656209353342005,0.6886946647626585,0.18122024660622066,0.17187413285975914,0.0,0.2442916388109413,0.97513356225776,0.7412887561137376,0.47525397066048614
0.38287536719727056,0.7606092379990785,0.7493905466316407,0.0010253781081773904,0.01725844965153074,0.7010305730949882,0.11371473749726647,0.12181586103557356,0.036751262591400866,0.2350999397628192,0.9699006859715034,0.6083465115116051,0.4029965831461791
0.28967746888236956,0.5712881492343231,0.2504097216881702,0.0004024709601861765,3.0479688138189406e-05,0.755742133062643,2.6410739241446577e-05,8.713242775327569e-05,0.0,0.0,0.9402253178782506,0.0,0.0
0.2788296622513918,0.7355389372584614,0.6263128961175151,0.008459369392463471,0.013453437129933412,0.689933417063813,0.1777549750197655,0.010766413230478939,0.09608074013356277,0.20790999997097553,0.9746315443103344,0.7355467621537124,0.1219096844385389
0.3835286212234435,0.7961825867919624,0.6004268551336612,0.0004024709601861765,0.015355943390732077,0.6659325912289455,0.14207613504466163,0.12348077029801875,0.0,0.2219424197355915,0.9834389966783349,0.6701651887913631,0.4056444338250356
0.2661015335071457,0.8344209267471546,0.5760500791182023,0.0,0.01632660985032323,0.7074479982106912,0.2110787760526183,0.008324546312225983,0.016344542881075577,0.22875502981635124,0.9669714415264984,0.7869573007119034,0.10730327780883267
0.4314080843161701,0.39860135330443847,0.9950091536893159,0.05972827480133299,0.00794005163945565,0.5957538323899317,0.05379581812370683,0.007547588656418225,0.2519438228873033,0.16013524785372582,0.9983897219087965,0.43092952686513464,0.10221475805129349
0.3081605007973149,0.4772194832440118,0.4743246963195294,0.05229428351704691,3.0479688138189406e-05,0.792336940625914,2.6410739241446577e-05,8.713242775327569e-05,0.23585748025558334,0.0,0.9141095527222826,0.0,0.0
0.35652996514358953,0.5928064509076953,0.7658443609224832,0.2143040246090746,3.0479688138189406e-05,0.9917588562187086,0.024172792571534308,0.007603085631833065,0.47443637792279497,0.0,0.6508479945503831,0.2929480687131124,0.10258666134296039
0.2879307613895532,0.6550674425590522,0.638604954378295,0.01281722635221738,0.0,0.7668220842007467,0.0012448062980469998,8.713242775327569e-05,0.1176963479640734,0.007857573808780228,0.9328722438591177,0.06754965765104454,0.0
0.38202630701821727,0.722727644445452,0.8543575610125934,0.0004024709601861765,0.01782143619809361,0.7184419248834368,0.11366427237707538,0.006659637049780787,0.0,0.2388471950308916,0.9616193961618223,0.6082270349688504,0.09606722910732354
0.30981562154120335,0.4548632404653735,0.8216597186310527,0.005639579594975647,0.0076682650307701265,0.7556044939180703,0.07246791259441183,0.005549697541483989,0.07900154788963493,0.15739303585576553,0.9403137156067239,0.4956741209189618,0.08777526921409688
0.25526077201070085,0.8145257159420947,0.5213037614502639,0.0030761343245321714,0.012987517229329658,0.6343616124425787,0.2570525005467055,0.04001331927409956,0.059357511564666794,0.2043198112846711,0.9921274711215868,0.8457468083838917,0.23371179626285618
0.39202019475667077,0.747212301354357,0.6988766383772331,0.0004024709601861765,0.015414183378307546,0.6682208420074669,0.11314279946843407,0.0976746767301182,0.0,0.2223573650615841,0.9826822404730414,0.6069902584605125,0.36210989492833434
0.30430001000894974,0.5085267733883054,0.49596908860124506,0.04896180466547039,3.0479688138189406e-05,0.833250176350154,2.6410739241446577e-05,8.713242775327569e-05,0.2282739802883942,0.0,0.8783373033146825,0.0,0.0
0.36702721559763635,0.7885754515400578,0.45466158795653294,0.0004024709601861765,0.01644308982547417,0.6384735818866886,0.1343381499486938,0.09922859204173373,0.0,0.22955825852719736,0.9911793883415919,0.6542803826587448,0.3648978726080479
0.3406048029354403,0.8140820095688356,0.6738971346520335,0.0004024709601861765,0.01861738269495836,0.7062264508026083,0.14855249213585212,0.07259004384261057,0.0,0.24404126279549862,0.9675400227836718,0.6829544355574969,0.3132908498665349
0.3366075393628672,0.4675916217225038,0.7359606971532393,0.01281722635221738,0.008328318223292112,0.7263905854825112,0.08232543273840563,0.011432376935457018,0.1176963479640734,0.16397120694699216,0.9574838451864339,0.5257750425204658,0.12559587282796195
0.38094475739957767,0.7892644109433538,0.6383997878224545,0.0004024709601861765,0.016578983129816934,0.6901914904598868,0.12523760660756642,0.10300238636994284,0.0,0.23049163244871107,0.9745263010670848,0.6346930804208069,0.3715713598651953
0.2958638258092916,0.6223295232342632,0.37577463962018914,0.006152268649064343,0.009920211217021607,0.6151953615608279,0.13102427372281192,0.007436594705588545,0.08237060385507267,0.1788183962445776,0.9958300569204256,0.6472652386590337,0.10146683120441512
0.30166245740122966,0.6691677509673689,0.664177946524628,0.003845167905665214,3.0479688138189406e-05,0.8272800784543124,0.000487829495180581,8.713242775327569e-05,0.06586786818137037,0.0,0.8840187993867349,0.04270802280831169,0.0
0.29435665289059443,0.8102976314338436,0.6182627583026558,0.004101512432709562,0.012036264098930325,0.755071142232851,0.19477854223089475,0.04356512570064931,0.0678996262719719,0.19677791760977004,0.9406555797989752,0.7628422312008095,0.24373364903152345
0.341482772459646,0.6597999596777785,0.4976680307298739,0.09536016406049731,1.9413329191823105e-05,0.8549455465134285,0.007737985095967837,0.013430268050391254,0.31779471123856595,0.011145208188531496,0.8562717220837139,0.16709326729989496,0.13604950346733394
0.37501542641527036,0.8132069849747096,0.708448269630703,0.0004024709601861765,0.014637650210634621,0.7176160900160006,0.13770249129476678,0.11005050224762751,0.0,0.21675620187200256,0.9620361943246942,0.6612703286881565,0.38368679154699725
0.38838952111548286,0.9104857208325811,0.6903313833905309,0.0004024709601861765,0.02119935547747083,0.6971938819400237,0.18798257271182733,0.14900937898884511,0.0,0.2601350087846316,0.9715840291830785,0.7522165161751801,0.4439770766285434
0.2787487646721,0.8285542054538638,0.5659058837148571,0.0004024709601861765,0.01607423657082953,0.6966433253617329,0.20894241929786195,0.009434485820522781,0.0,0.22700443169279116,0.9718214356730994,0.7839024860344417,0.11417670972169616
0.31717098492924256,0.7212981488213847,0.4298016514956642,0.0004024709601861765,0.01374463706781076,0.6927894293136968,0.13277373122276986,0.007603085631833065,0.0,0.2101213938280736,0.973454227230091,0.6509850035941199,0.10258666134296039
0.3390577885662811,0.7118846104330915,0.708930614844765,0.0010253781081773904,0.015899516608103122,0.6590678388933813,0.11793698588658805,0.07508740773627837,0.036751262591400866,0.22578410962804557,0.9856054879929704,0.6182129287306429,0.3185202316591164
0.3878618648325347,0.8341350276223412,0.6943559088103954,0.0004024709601861765,0.015957756595678593,0.7024757841130017,0.1456759802849597,0.13308174704478606,0.0,0.22619165315617387,0.9692534532553753,0.6773289864553363,0.4205399024404892
0.29435835344030925,0.6751479088717793,0.7087841449459596,0.004614201486798257,3.0479688138189406e-05,0.8393235036044251,0.0006896899759449593,8.713242775327569e-05,0.07179106986261063,0.0,0.8723877157207394,0.050542548517206576,0.0
0.28264302351908843,0.7735551001537588,0.6350997313269222,0.009484747500640862,0.01574420997456854,0.6924453314522651,0.19859706965868756,0.01021144347633054,0.10158180458810404,0.22469352618952557,0.9735975448038244,0.7686614016209118,0.11874946854205222
0.3982558676253232,0.7679175191955636,0.6740313760806231,0.10228146629069469,1.9413329191823105e-05,0.9790272353457323,0.01747775329284909,0.038736888839558246,0.329033400242506,0.011145208188531496,0.6763016848031085,0.24989178895264286,0.22999851487540254
0.36994560184397896,0.6830670150463423,0.693872476621203,0.10151243270956165,3.0479688138189406e-05,0.9065946355143403,0.01106868302858008,0.027526499805760586,0.32780413249259077,0.0,0.7938277581576356,0.19949066712822755,0.19422698815093786
0.35786756896214966,0.7464755706444511,0.40880292244133526,0.0005126890540886952,0.015705383316184894,0.6261376735543589,0.12782814944404258,0.11188190243631722,0.028430480981808795,0.22442000971745238,0.9938603437215393,0.6403731073010799,0.38676482538740264
0.29749951169929617,0.464141966607047,0.7079710875485097,0.0066649577031530375,3.0479688138189406e-05,0.627514065000086,0.0008915504567093377,8.713242775327569e-05,0.08560723575334384,0.0,0.9935854574832612,0.05731510729460381,0.0
0.3457385195888751,0.4072414823355473,0.7136192820692311,0.007433991284286081,0.007163518471782726,0.6822256249677409,0.06240853196965364,0.005827182418558188,0.09024484539671668,0.1521660921624943,0.9776707897154001,0.4622310076689492,0.08992038966541539
0.3634082028687788,0.7281766501950122,0.4954084811778028,0.09715457574980774,3.0479688138189406e-05,0.9138723052836226,0.010311706225713662,0.014262722681613852,0.3207471483359731,0.0,0.7837693716763352,0.19262317657698122,0.14017224439851367
0.3128768539635927,0.4740934584887588,0.4390211028069231,0.05075621635478082,3.0479688138189406e-05,0.7758374481702596,2.6410739241446577e-05,8.713242775327569e-05,0.2323885099791692,0.0,0.926538700988474,0.0,0.0
0.32198621291465473,0.6163868536602942,0.9052872372543335,0.07639066905921559,0.0033585059501853973,0.7318273316931335,0.08015543257018858,0.0022198790165935955,0.2846741022231619,0.10448165795192421,0.9545249453255992,0.5193513654674423,0.05591845396780881
0.39669209069468914,0.7354532727798285,0.5645656433792209,0.10740835683158165,1.9413329191823105e-05,0.9351891677993222,0.015173179470789106,0.033020700371829734,0.3371112061647767,0.011145208188531496,0.7522617858866396,0.23309348611434919,0.21253998289046927
0.4193222774927872,0.42771828855650496,0.698633971179398,0.008459369392463471,0.008871891440663159,0.5649226640056432,0.0954127205746295,0.01515067428825129,0.09608074013356277,0.16919175898899738,1.0,0.5623805462083052,0.14443826335225182
0.40044253162293664,0.9023011195489093,0.685084282692883,0.0004024709601861765,0.019393915862631284,0.7092717168762797,0.16762830756808586,0.15866585271102726,0.0,0.2489980356370997,0.9661129072098777,0.7181884864916794,0.45749999514576944
0.31474915919963387,0.4478219927760068,0.5382641061518173,0.06331709817995386,3.0479688138189406e-05,0.7417201452092975,0.00011775194711255404,8.713242775327569e-05,0.2593481889706617,0.0,0.9488657969487436,0.022020103672316563,0.0
0.35600692463843886,0.7712832911353459,0.5357347150236539,0.0,0.017530236260216263,0.6415532577465031,0.14776187191952495,0.09761917975470337,0.016344542881075577,0.23691678296490878,0.9904335431550935,0.6814168703147941,0.36200988050809757
0.29597436154075635,0.6332591933450521,0.4416771265377641,0.009997436554729556,0.011842130807012095,0.6125630129208747,0.13790435177553115,0.027360008879516066,0.10422344461509687,0.19520151956961132,0.9962468939255811,0.6616855870232133,0.19364410510974625
0.29043639992653625,0.7823725497975387,0.3701451954204651,0.003845167905665214,0.00993962454621343,0.6518073740171705,0.19356737934630847,0.031244797158554858,0.06586786818137037,0.17899163920027772,0.9877283570461548,0.7609740333209242,0.20680406113559266
0.3503846643454973,0.544362216621014,0.6780569884756179,0.16508587541655986,1.9413329191823105e-05,0.926311442974382,0.01698992379766851,0.007270103779344026,0.4170784021227199,0.011145208188531496,0.7657680690199676,0.24643738977236437,0.10033440970050428
0.3748281230109642,0.4720539475697765,0.8938207366050016,0.003845167905665214,0.0097454912542952,0.6630937838721332,0.06555419112823187,0.018535989788556525,0.06586786818137037,0.17725134966000788,0.9843537589338885,0.4730188013499069,0.15964358049692806
0.3693880644731843,0.8953975179972326,0.6437153679533101,0.0004024709601861765,0.018927995962027527,0.6871118146000723,0.17107675744781065,0.12703257672456852,0.0,0.24603670170622324,0.9757674528694406,0.7241985844910326,0.4112276745379601
0.35942600130796565,0.8349447107852226,0.632661917853485,0.0,0.020112209042728736,0.6889699430518039,0.1513280737463623,0.09073755480326322,0.016344542881075577,0.253491400400981,0.9750224530052912,0.6883014127947635,0.3493604320118666
0.3600122050882391,0.7306314476082364,0.7130668269592659,0.0004024709601861765,0.016578983129816934,0.658069955095229,0.12192373038168453,0.101559465009157,0.0,0.23049163244871107,0.9859075000835806,0.627300781106765,0.36903570708453415
0.2813639671978536,0.435393275257459,0.34742823042894483,0.0010253781081773904,3.0479688138189406e-05,0.6087435266589818,2.6410739241446577e-05,8.713242775327569e-05,0.036751262591400866,0.0,0.996812513620296,0.0,0.0
0.3080103665510617,0.4866250867373088,0.7722387638701423,0.0053832350679313,0.008464211527634874,0.763794023020147,0.08489915386815146,0.005827182418558188,0.07726198566814499,0.16529222347588396,0.9349285513313115,0.5332558596512486,0.08992038966541539
0.3026043190075786,0.597051295857418,0.6603330437450424,0.011022814662906947,0.010153171167323484,0.6392650069679817,0.1315121032179925,0.01576114101781453,0.10931521775964703,0.1808860153771944,0.9909906472729157,0.6483061889280025,0.14729836567820137
0.3481472267921122,0.8780349151573498,0.6711881208835913,0.0,0.02331540835937955,0.6939077473633501,0.1777549750197655,0.09384538542649426,0.016344542881075577,0.27257086110526246,0.9729856549155992,0.7355467621537124,0.3551351310020785
0.47789091022166424,0.3885953697458647,0.9243862055247142,0.011279159189951295,0.007590611714002834,0.5492490064174251,0.08605985163254663,0.03057883345357678,0.11055148484508184,0.15660051084935792,0.999671150218999,0.5365821504422784,0.20461015065781707
0.3607186620269192,0.5711314755423056,0.7203976589816619,0.22737759548833633,0.0,0.9549059752593637,0.02445876158595051,0.009101503968033742,0.4884890822445252,0.007857573808780228,0.72013081897756,0.29463596595493563,0.11215931988574523
0.25870851508970644,0.8098056679440768,0.5434679995880364,0.004101512432709562,0.012036264098930325,0.6435662302358791,0.25193870170067456,0.033131694322659416,0.0678996262719719,0.19677791760977004,0.9899294397031785,0.8398206011707215,0.2128931624520945
0.29192219450596113,0.6403186589055837,0.6501114013636646,0.0015380671622660857,0.012618663974685019,0.6737264077903756,0.13376621191986138,0.02131083855929852,0.04351438210328228,0.2014302717346273,0.9807902539990933,0.6530789790401397,0.17108376756911742
0.3098792706876731,0.750558317024965,0.5908318539148903,0.001281722635221738,0.014676476869018268,0.7459353440118369,0.13766884788130604,0.007547588656418225,0.04027450270194392,0.21703986010378604,0.9463453698991564,0.6612010738912465,0.10221475805129349
0.37716224896242173,0.8798888466953996,0.6972537845077239,0.0004024709601861765,0.021471142086156355,0.7055726648658879,0.17551768802462697,0.12869748598701372,0.0,0.26176777564428116,0.9678422036495719,0.7317869276047596,0.41381491455848746
0.32924367322625375,0.8524136250243917,0.6795994061854863,0.0004024709601861765,0.017918502844052726,0.7455052216850472,0.14316954598213535,0.003163327598645874,0.0,0.23948700841507783,0.9466055695788292,0.6723558874773116,0.06651650023517218
0.30006539828331935,0.6653635355948864,0.7524566317303801,0.004101512432709562,3.0479688138189406e-05,0.8360201641346799,2.6410739241446577e-05,8.713242775327569e-05,0.0678996262719719,0.0,0.8756452058866062,0.0,0.0
0.39725594439299605,0.7788714798012389,0.713508682349725,0.132017431427839,3.0479688138189406e-05,1.0,0.018470233989940618,0.036572506798379485,0.3733995264323675,0.0,0.6333980735657987,0.2567669236176601,0.22355490827342236
0.3685769022592046,0.8761162089662694,0.7207128817694434,0.0,0.01855914270738289,0.7419438088192282,0.150806600837721,0.1150452300349631,0.016344542881075577,0.2436651869665124,0.9487337086504704,0.6873028171578931,0.3920168812657932
0.8235069902310707,0.48541938753946196,0.8182493341597967,0.1814919251473981,0.3788122925200443,0.21528482700480017,2.6410739241446577e-05,8.713242775327569e-05,0.4370736076085868,0.9290787085655452,0.7860820127926975,0.0,0.0
0.6423644346060895,0.3925994958912628,0.2915810786978147,0.6539348884901307,0.11164605618217469,0.34862274830961926,2.6410739241446577e-05,8.713242775327569e-05,0.8174958886071895,0.574877868056923,0.9243270026702824,0.0,0.0
0.7598644030244519,0.6326517690362584,0.4883820021918853,0.5388361958472186,0.1784667352604298,0.1867419093990331,2.6410739241446577e-05,8.713242775327569e-05,0.7447298871105796,0.7055912651583751,0.7434853001820616,0.0,0.0
0.7621739924728811,0.670936908678265,0.4308663436357742,0.8687516021532941,0.3016248956533556,0.2825043442355006,2.6410739241446577e-05,8.713242775327569e-05,0.9359393432611415,0.8641073266399895,0.8666677470184257,0.0,0.0
0.7031258047244187,0.5718296653336583,0.5970705476751368,0.5426813637528839,0.24812176040069112,0.2938079589835349,2.6410739241446577e-05,8.713242775327569e-05,0.7472933218730297,0.8050409622543558,0.8779049754673163,0.0,0.0
0.9273588325094575,0.6431500399578641,0.715239146757132,0.3981030504998718,0.4940109879443226,0.006899162121707414,2.6410739241446577e-05,8.713242775327569e-05,0.6429254716090038,0.9902228322530052,0.15609312836765935,0.0,0.0
0.7725602213241161,0.6692841834061913,0.442482031621737,0.6690592155857472,0.16656636446584225,0.16798857595100047,2.6410739241446577e-05,8.713242775327569e-05,0.8265062284402255,0.6853592014316646,0.7121599931137536,0.0,0.0
0.836897361621411,0.508606446211533,0.454843656290855,0.013586259933350423,0.524023994874881,0.023192195860502727,2.6410739241446577e-05,8.713242775327569e-05,0.12111057025311686,1.0,0.28391910198160225,0.0,0.0
0.8156448630280085,0.43168031117743316,0.4991631650215751,0.4416816200974109,0.23956048222709714,0.08922457546926346,2.6410739241446577e-05,8.713242775327569e-05,0.6762877956050916,0.7943298403148336,0.5399022491362473,0.0,0.0
0.6966083264744495,0.5522573561739555,0.538474164095744,0.6367598051781594,0.23074683077400943,0.31701735973710926,2.6410739241446577e-05,8.713242775327569e-05,0.8071201266643814,0.7829005643265591,0.8991381807797029,0.0,0.0
0.8228321149299519,0.5252188776010059,0.6328002354388133,0.024865419123301716,0.40913591271767197,0.1626206493126645,2.6410739241446577e-05,8.713242775327569e-05,0.16315682239984217,0.9490218684030951,0.702646735635555,0.0,0.0
0.7148629988562588,0.542610224193171,0.5894554716561724,0.49500128172263524,0.17112849682592068,0.1804449185348313,2.6410739241446577e-05,8.713242775327569e-05,0.7147649457231939,0.6932467544896839,0.7332844599104676,0.0,0.0
0.7502145121997437,0.4587307730611934,0.5218026830350628,0.30530633170981797,0.2575178117295335,0.18261273506185158,2.6410739241446577e-05,8.713242775327569e-05,0.5646545846565643,0.816371279933639,0.7368312759859783,0.0,0.0
0.8018801277647294,0.47425701448766083,0.472468686284575,0.3963086388105614,0.25887674477296113,0.10281644099581921,2.6410739241446577e-05,8.713242775327569e-05,0.6415105318478687,0.8179741878514383,0.5757596545153888,0.0,0.0
0.6534996341388757,0.5103997324806829,0.35480036750629157,0.5854908997692899,0.20805264894876824,0.28286564699000394,2.6410739241446577e-05,8.713242775327569e-05,0.7751792112045633,0.7514607118306249,0.8670363545146168,0.0,0.0
